CustomerID,LastTrans,FirstTrans,LastTransCost,SizeLastTrans,NoTrans,TimePeriod,TransPerUnitTime,NoOfTrans,CostPerUnitTime,CostPerTrans,TotalCost,SizePerUnitTime,SizePerTrans,Churn
MzE2MTUyMzU,20,40,25004,239,15,21,0.7142857142857143,15,216.14285714285714,302.6,4539,22544.380952380954,31562.133333333335,1
MzE2MTUyMzc,38,38,44333,100,1,1,1.0,1,100.0,100.0,100,44333.0,44333.0,1
MzE2MTUyMzg,33,43,25997,49,5,11,0.45454545454545453,5,22.636363636363637,49.8,249,9122.636363636364,20069.8,1
MzE2MTUyMzk,22,42,105102,997,16,21,0.7619047619047619,16,468.2857142857143,614.625,9834,48338.857142857145,63444.75,1
MzE2MTUyNDA,23,40,7055,60,3,18,0.16666666666666666,3,3.611111111111111,21.666666666666668,65,451.0,2706.0,1
MzE2MTUyNDE,32,38,75988,121,3,7,0.42857142857142855,3,41.0,95.66666666666667,287,25959.85714285714,60573.0,1
MzE2MTUyNDI,37,37,99441,7,1,1,1.0,1,7.0,7.0,7,99441.0,99441.0,1
MzE2MTUyNDQ,21,42,435303,3204,19,22,0.8636363636363636,19,2433.318181818182,2817.5263157894738,53533,334432.7272727273,387237.8947368421,1
MzE2MTUyNDU,21,42,22779,56,19,22,0.8636363636363636,19,194.72727272727272,225.47368421052633,4284,37236.59090909091,43116.05263157895,1
MzE2MTUyNDY,21,42,30608,102,16,22,0.7272727272727273,16,82.04545454545455,112.8125,1805,34549.72727272727,47505.875,1
MzE2MTUyNDc,22,41,60755,100,10,20,0.5,10,30.8,61.6,616,18680.65,37361.3,1
MzE2MTUyNDg,39,41,18461,61,2,3,0.6666666666666666,2,119.33333333333333,179.0,358,22578.666666666668,33868.0,1
MzE2MTUyNDk,25,41,146068,184,6,17,0.35294117647058826,6,18.470588235294116,52.333333333333336,314,14008.0,39689.333333333336,1
MzE2MTUyNTA,21,42,537039,533,18,22,0.8181818181818182,18,371.3181818181818,453.8333333333333,8169,233054.95454545456,284844.94444444444,1
MzE2MTUyNTE,21,33,42818,3,8,13,0.6153846153846154,8,5.769230769230769,9.375,75,76248.46153846153,123903.75,1
MzE2MTUyNTM,28,41,17131,89,5,14,0.35714285714285715,5,16.357142857142858,45.8,229,3494.214285714286,9783.8,1
MzE2MTUyNTQ,33,42,53572,72,4,10,0.4,4,28.2,70.5,282,18888.6,47221.5,1
MzE2MTUyNTU,21,40,68934,601,14,20,0.7,14,228.55,326.5,4571,26011.9,37159.857142857145,1
MzE2MTUyNTY,21,38,46526,163,12,18,0.6666666666666666,12,166.05555555555554,249.08333333333334,2989,32502.666666666668,48754.0,1
MzE2MTUyNTc,21,41,39237,396,7,21,0.3333333333333333,7,80.66666666666667,242.0,1694,10072.857142857143,30218.571428571428,1
MzE2MTUyNTg,21,42,83143,900,10,22,0.45454545454545453,10,156.63636363636363,344.6,3446,17762.0,39076.4,1
MzE2MTUyNTk,21,41,22177,181,16,21,0.7619047619047619,16,153.52380952380952,201.5,3224,18203.285714285714,23891.8125,1
MzE2MTUyNjQ,21,40,39597,398,6,20,0.3,6,89.1,297.0,1782,10716.15,35720.5,1
MzE2MTUyNjU,21,21,259232,834,1,1,1.0,1,834.0,834.0,834,259232.0,259232.0,1
MzE2MTUyNjY,37,38,7415,21,2,2,1.0,2,14.5,14.5,29,5278.5,5278.5,1
MzE2MTUyNjg,23,41,97542,202,8,19,0.42105263157894735,8,89.63157894736842,212.875,1703,16094.157894736842,38223.625,1
MzE2MTUyNjk,21,37,21560,139,8,17,0.47058823529411764,8,49.8235294117647,105.875,847,11859.35294117647,25201.125,1
MzE2MTUyNzE,1,43,9960,99,30,43,0.6976744186046512,30,93.09302325581395,133.43333333333334,4003,9208.209302325582,13198.433333333332,0
MzE2MTUyNzI,9,42,26470,208,22,34,0.6470588235294118,22,60.705882352941174,93.81818181818181,2064,8487.64705882353,13117.272727272728,1
MzE2MTUyNzQ,0,42,10743,50,32,43,0.7441860465116279,32,61.348837209302324,82.4375,2638,14514.32558139535,19503.625,0
MzE2MTUyNzU,5,42,2898,2,13,38,0.34210526315789475,13,9.5,27.76923076923077,361,12303.526315789473,35964.153846153844,1
MzE2MTUyNzY,13,37,24676,298,9,25,0.36,9,246.04,683.4444444444445,6151,20000.68,55557.444444444445,1
MzE2MTUyNzc,1,41,12287,30,23,41,0.5609756097560976,23,15.487804878048781,27.608695652173914,635,6044.073170731707,10774.217391304348,1
MzE2MTUyNzg,4,42,3532,20,10,39,0.2564102564102564,10,5.641025641025641,22.0,220,980.4102564102565,3823.6,1
MzE2MTUyNzk,0,41,37209,101,16,42,0.38095238095238093,16,19.452380952380953,51.0625,817,4908.238095238095,12884.125,1
MzE2MTUyODA,7,42,13395,101,17,36,0.4722222222222222,17,96.36111111111111,204.05882352941177,3469,12740.888888888889,26980.70588235294,1
MzE2MTUyODE,9,42,12640,105,29,34,0.8529411764705882,29,213.0,249.72413793103448,7242,29573.764705882353,34672.68965517241,1
MzE2MTUyODQ,12,21,16282,54,3,10,0.3,3,20.5,68.33333333333333,205,6285.7,20952.333333333332,1
MzE2MTUyODU,21,42,19191,41,8,22,0.36363636363636365,8,63.72727272727273,175.25,1402,19624.409090909092,53967.125,1
MzE2MTUyOTE,33,33,61849,211,1,1,1.0,1,211.0,211.0,211,61849.0,61849.0,1
MzE2MTUyOTI,37,37,47976,160,1,1,1.0,1,160.0,160.0,160,47976.0,47976.0,1
MzE2MTUyOTQ,28,41,6645,51,9,14,0.6428571428571429,9,179.07142857142858,278.55555555555554,2507,31600.35714285714,49156.11111111111,1
MzE2MTUyOTU,21,21,52885,101,1,1,1.0,1,101.0,101.0,101,52885.0,52885.0,1
MzE2MTUyOTY,20,39,6820,40,3,20,0.15,3,6.3,42.0,126,1069.0,7126.666666666667,1
MzE2MTUzMDA,10,41,44478,34,20,32,0.625,20,55.71875,89.15,1783,41282.40625,66051.85,1
MzE2MTUzMDE,0,41,5661,8,22,42,0.5238095238095238,22,28.88095238095238,55.13636363636363,1213,27198.285714285714,51924.0,1
MzE2MTUzMDI,41,41,4373,10,1,1,1.0,1,10.0,10.0,10,4373.0,4373.0,1
MzE2MTUzMDM,0,42,3408,41,18,43,0.4186046511627907,18,15.255813953488373,36.44444444444444,656,3815.0232558139537,9113.666666666666,1
MzE2MTUzMDQ,9,42,6263,39,21,34,0.6176470588235294,21,13.411764705882353,21.714285714285715,456,1949.0588235294117,3155.6190476190477,1
MzE2MTUzNDY,25,42,176098,570,5,18,0.2777777777777778,5,65.55555555555556,236.0,1180,20691.38888888889,74489.0,1
MzE2MTUzNDg,2,33,259805,2004,13,32,0.40625,13,526.28125,1295.4615384615386,16841,64602.34375,159021.15384615384,1
MzE2MTUzNDk,12,42,397,2,8,31,0.25806451612903225,8,14.290322580645162,55.375,443,2748.064516129032,10648.75,1
MzE2MTUzNTA,1,40,7950,70,22,40,0.55,22,34.1,62.0,1364,4367.375,7940.681818181818,1
MzE2MTUzNTI,28,31,941569,83,3,4,0.75,3,36.0,48.0,144,404507.5,539343.3333333334,1
MzE2MTUzNTY,33,41,24023,152,3,9,0.3333333333333333,3,27.333333333333332,82.0,246,4350.777777777777,13052.333333333334,1
MzE2MTUzNTc,10,42,1077,13,29,33,0.8787878787878788,29,227.15151515151516,258.48275862068965,7496,56441.51515151515,64226.55172413793,1
MzE2MTUzNTk,15,41,7904,53,13,27,0.48148148148148145,13,53.2962962962963,110.6923076923077,1439,5918.777777777777,12292.846153846154,1
MzE2MTUzNjA,40,40,21369,139,1,1,1.0,1,139.0,139.0,139,21369.0,21369.0,1
MzE2MTUzNjE,9,31,34674,201,3,23,0.13043478260869565,3,45.65217391304348,350.0,1050,7988.95652173913,61248.666666666664,1
MzE2MTUzNjI,41,41,1858,10,1,1,1.0,1,10.0,10.0,10,1858.0,1858.0,1
MzE2MTUzNjU,16,42,8028,10,9,27,0.3333333333333333,9,10.518518518518519,31.555555555555557,284,7129.592592592592,21388.777777777777,1
MzE2MTUzNjY,1,42,30516,210,19,42,0.4523809523809524,19,46.785714285714285,103.42105263157895,1965,6435.166666666667,14225.105263157895,0
MzE2MTUzNjg,15,38,5846,10,4,24,0.16666666666666666,4,0.625,3.75,15,585.3333333333334,3512.0,1
MzE2MTUzNjk,25,38,2397,5,2,14,0.14285714285714285,2,0.42857142857142855,3.0,6,296.64285714285717,2076.5,1
MzE2MTUzNzM,28,41,15875,38,4,14,0.2857142857142857,4,7.785714285714286,27.25,109,3251.5714285714284,11380.5,1
MzE2MTUzNzQ,1,41,3361,5,24,41,0.5853658536585366,24,191.70731707317074,327.5,7860,20727.829268292684,35410.041666666664,1
MzE2MTUzNzU,17,41,5682,30,6,25,0.24,6,4.2,17.5,105,804.2,3350.8333333333335,1
MzE2MTUzNzY,41,41,4032,10,1,1,1.0,1,10.0,10.0,10,4032.0,4032.0,1
MzE2MTUzODM,3,37,13584,166,15,35,0.42857142857142855,15,314.51428571428573,733.8666666666667,11008,36038.0,84088.66666666667,1
MzE2MTUzODQ,4,42,5082,50,15,39,0.38461538461538464,15,32.38461538461539,84.2,1263,3253.4102564102564,8458.866666666667,1
MzE2MTUzODU,1,41,18092,110,31,41,0.7560975609756098,31,43.853658536585364,58.0,1798,7085.121951219512,9370.645161290322,0
MzE2MTUzODY,39,41,10964,101,2,3,0.6666666666666666,2,67.33333333333333,101.0,202,7361.0,11041.5,1
MzE2MTUzODg,30,30,157578,11,1,1,1.0,1,11.0,11.0,11,157578.0,157578.0,1
MzE2MTUzOTI,4,41,28413,71,20,38,0.5263157894736842,20,27.44736842105263,52.15,1043,10889.026315789473,20689.15,1
MzE2MTUzOTU,21,42,183898,2003,6,22,0.2727272727272727,6,227.86363636363637,835.5,5013,21227.5,77834.16666666667,1
MzE2MTUzOTY,0,41,38508,199,18,42,0.42857142857142855,18,92.73809523809524,216.38888888888889,3895,17959.309523809523,41905.055555555555,1
MzE2MTUzOTg,10,42,6833,50,10,33,0.30303030303030304,10,27.060606060606062,89.3,893,3702.5454545454545,12218.4,1
MzE2MTUzOTk,12,41,4655,10,19,30,0.6333333333333333,19,71.63333333333334,113.10526315789474,2149,20146.333333333332,31810.0,1
MzE2MTU0MDA,9,42,2260,10,24,34,0.7058823529411765,24,43.294117647058826,61.333333333333336,1472,8326.529411764706,11795.916666666666,1
MzE2MTU0MDE,30,31,230,1,2,2,1.0,2,10.5,10.5,21,2425.5,2425.5,1
MzE2MTU0MDI,16,38,3703,31,2,23,0.08695652173913043,2,2.608695652173913,30.0,60,308.7391304347826,3550.5,1
MzE2MTU0MDQ,37,37,3344,15,1,1,1.0,1,15.0,15.0,15,3344.0,3344.0,1
MzE2MTU0MDY,7,42,4272,39,18,36,0.5,18,28.916666666666668,57.833333333333336,1041,3489.1666666666665,6978.333333333333,1
MzE2MTU0MDg,1,41,20581,110,28,41,0.6829268292682927,28,66.58536585365853,97.5,2730,12750.0,18669.64285714286,1
MzE2MTU0MTE,0,41,4315,30,23,42,0.5476190476190477,23,54.095238095238095,98.78260869565217,2272,8004.119047619048,14616.217391304348,1
MzE2MTU0MTI,41,41,3615,50,1,1,1.0,1,50.0,50.0,50,3615.0,3615.0,1
MzE2MTU0MTM,5,40,4882,30,11,36,0.3055555555555556,11,3.9722222222222223,13.0,143,658.6388888888889,2155.5454545454545,1
MzE2MTU0MTY,9,41,1075,5,12,33,0.36363636363636365,12,3.4242424242424243,9.416666666666666,113,509.6969696969697,1401.6666666666667,1
MzE2MTU0MTc,27,40,3773,25,3,14,0.21428571428571427,3,5.357142857142857,25.0,75,804.2142857142857,3753.0,1
MzE2MTU0MTk,1,27,2288,9,3,27,0.1111111111111111,3,0.6666666666666666,6.0,18,159.62962962962962,1436.6666666666667,1
MzE2MTU0MjA,11,41,3964,10,8,31,0.25806451612903225,8,5.290322580645161,20.5,164,2289.6129032258063,8872.25,1
MzE2MTU0MjM,21,41,877,4,10,21,0.47619047619047616,10,5.523809523809524,11.6,116,1195.1904761904761,2509.9,1
MzE2MTU0MjU,31,41,1298,10,3,11,0.2727272727272727,3,4.0,14.666666666666666,44,537.7272727272727,1971.6666666666667,1
MzE2MTU0Mjg,26,41,50796,224,7,16,0.4375,7,129.6875,296.42857142857144,2075,22464.875,51348.28571428572,1
MzE2MTU0Mjk,9,40,4621,30,17,32,0.53125,17,18.3125,34.470588235294116,586,2834.34375,5335.235294117647,1
MzE2MTU0MzA,37,41,8621,54,3,5,0.6,3,36.8,61.333333333333336,184,5866.4,9777.333333333334,1
MzE2MTU0MzE,1,41,7255,50,23,41,0.5609756097560976,23,38.51219512195122,68.65217391304348,1579,5877.09756097561,10476.565217391304,0
MzE2MTU0MzM,37,40,6475,28,2,4,0.5,2,14.5,29.0,58,3370.0,6740.0,1
MzE2MTU0Mzk,37,41,2841,10,4,5,0.8,4,6.4,8.0,32,1827.8,2284.75,1
MzE2MTU0NDI,41,41,19823,60,1,1,1.0,1,60.0,60.0,60,19823.0,19823.0,1
MzE2MTU0NDM,40,40,8273,53,1,1,1.0,1,53.0,53.0,53,8273.0,8273.0,1
MzE2MTU0NDY,37,39,8375,33,2,3,0.6666666666666666,2,11.666666666666666,17.5,35,2986.6666666666665,4480.0,1
MzE2MTU0NDc,26,41,24497,200,4,16,0.25,4,48.3125,193.25,773,5953.5625,23814.25,1
MzE2MTU0NDk,10,41,85932,396,25,32,0.78125,25,185.75,237.76,5944,34761.84375,44495.16,1
MzE2MTU0NTA,38,41,2510,8,3,4,0.75,3,11.5,15.333333333333334,46,4461.5,5948.666666666667,1
MzE2MTU0NTE,3,39,9164,100,10,37,0.2702702702702703,10,13.54054054054054,50.1,501,1633.6486486486488,6044.5,1
MzE2MTU0NTM,2,41,13954,95,13,40,0.325,13,17.075,52.53846153846154,683,2396.425,7373.615384615385,1
MzE2MTU0NTQ,38,41,88741,139,4,4,1.0,4,443.75,443.75,1775,278921.25,278921.25,1
MzE2MTU0NTY,0,41,22877,93,27,42,0.6428571428571429,27,71.0,110.44444444444444,2982,18489.404761904763,28761.296296296296,0
MzE2MTU0NTc,4,41,41332,398,29,38,0.7631578947368421,29,228.8421052631579,299.86206896551727,8696,40216.39473684211,52697.34482758621,1
MzE2MTU0NTg,25,41,2801,30,5,17,0.29411764705882354,5,9.058823529411764,30.8,154,868.7647058823529,2953.8,1
MzE2MTU0NjM,15,15,135,1,1,1,1.0,1,1.0,1.0,1,135.0,135.0,1
MzE2MTU0NjQ,17,41,11658,80,17,25,0.68,17,24.6,36.1764705882353,615,3609.2,5307.64705882353,1
MzE2MTU0Njg,14,16,608,8,3,3,1.0,3,15.0,15.0,45,876.0,876.0,1
MzE2MTU0NzA,3,40,2449,39,33,38,0.868421052631579,33,54.973684210526315,63.303030303030305,2089,17733.657894736843,20420.575757575756,1
MzE2MTU0ODc,16,41,15818,81,7,26,0.2692307692307692,7,23.23076923076923,86.28571428571429,604,4560.2307692307695,16938.0,1
MzE2MTU0ODk,0,41,16007,80,30,42,0.7142857142857143,30,187.76190476190476,262.8666666666667,7886,32410.0,45374.0,0
MzE2MTU0OTA,1,41,45430,85,11,41,0.2682926829268293,11,49.5609756097561,184.72727272727272,2032,13821.731707317073,51517.36363636364,1
MzE2MTU0OTM,3,41,11449,8,19,39,0.48717948717948717,19,18.82051282051282,38.63157894736842,734,22621.94871794872,46434.52631578947,1
MzE2MTU0OTQ,0,41,158427,110,36,42,0.8571428571428571,36,119.02380952380952,138.86111111111111,4999,119625.42857142857,139563.0,0
MzE2MTU0OTU,41,41,5244,8,1,1,1.0,1,8.0,8.0,8,5244.0,5244.0,1
MzE2MTU0OTc,0,41,5425,32,31,42,0.7380952380952381,31,32.285714285714285,43.74193548387097,1356,7630.857142857143,10338.58064516129,1
MzE2MTU0OTg,37,41,18217,45,2,5,0.4,2,36.8,92.0,184,8607.4,21518.5,1
MzE2MTU0OTk,27,40,61392,211,6,14,0.42857142857142855,6,30.928571428571427,72.16666666666667,433,9013.214285714286,21030.833333333332,1
MzE2MTU1MDA,0,40,4679,30,19,41,0.4634146341463415,19,17.0,36.68421052631579,697,2595.3658536585367,5600.526315789473,1
MzE2MTU1MDI,41,41,34250,72,1,1,1.0,1,72.0,72.0,72,34250.0,34250.0,1
MzE2MTU1MDM,1,19,56441,39,13,19,0.6842105263157895,13,32.73684210526316,47.84615384615385,622,45148.26315789474,65985.92307692308,0
MzE2MTU1MDU,41,41,5651,4,1,1,1.0,1,4.0,4.0,4,5651.0,5651.0,1
MzE2MTU1MDY,2,41,27601,50,2,40,0.05,2,3.75,75.0,150,2038.75,40775.0,1
MzE2MTU1MDc,10,39,4750,30,18,30,0.6,18,51.733333333333334,86.22222222222223,1552,9252.866666666667,15421.444444444445,1
MzE2MTU1MDg,4,41,58076,198,11,38,0.2894736842105263,11,52.76315789473684,182.27272727272728,2005,16051.342105263158,55450.09090909091,0
MzE2MTU1MDk,31,41,11079,101,2,11,0.18181818181818182,2,27.545454545454547,151.5,303,3049.5454545454545,16772.5,1
MzE2MTU1MTA,40,40,1532,5,1,1,1.0,1,5.0,5.0,5,1532.0,1532.0,1
MzE2MTU1MTM,11,41,23625,229,18,31,0.5806451612903226,18,169.32258064516128,291.6111111111111,5249,17890.83870967742,30812.0,1
MzE2MTU1MTQ,11,40,47965,401,24,30,0.8,24,96.76666666666667,120.95833333333333,2903,15279.666666666666,19099.583333333332,1
MzE2MTU1MTg,11,41,43428,101,13,31,0.41935483870967744,13,14.35483870967742,34.23076923076923,445,6195.548387096775,14774.0,1
MzE2MTU1MTk,12,41,8767,8,12,30,0.4,12,19.966666666666665,49.916666666666664,599,10376.233333333334,25940.583333333332,1
MzE2MTU1MjA,0,41,713,1,29,42,0.6904761904761905,29,73.52380952380952,106.48275862068965,3088,55506.166666666664,80388.24137931035,1
MzE2MTU1MjI,40,40,739,2,1,1,1.0,1,2.0,2.0,2,739.0,739.0,1
MzE2MTU1MjM,16,40,3290,21,13,25,0.52,13,43.52,83.6923076923077,1088,7148.64,13747.384615384615,1
MzE2MTU1Mjk,0,38,8643,51,18,39,0.46153846153846156,18,85.17948717948718,184.55555555555554,3322,14528.0,31477.333333333332,0
MzE2MTU1MzA,21,40,10586,110,9,20,0.45,9,97.6,216.88888888888889,1952,9498.45,21107.666666666668,1
MzE2MTU1MzE,13,39,4848,40,16,27,0.5925925925925926,16,28.22222222222222,47.625,762,3371.8518518518517,5690.0,1
MzE2MTU1MzU,0,31,1359,20,32,32,1.0,32,481.71875,481.71875,15415,84210.96875,84210.96875,0
MzE2MTU1Mzg,11,38,59863,44,7,28,0.25,7,7.035714285714286,28.142857142857142,197,7509.857142857143,30039.428571428572,1
MzE2MTU1Mzk,26,40,35241,138,8,15,0.5333333333333333,8,66.2,124.125,993,16560.466666666667,31050.875,1
MzE2MTU1NDA,21,40,116165,211,5,20,0.25,5,26.3,105.2,526,9387.8,37551.2,1
MzE2MTU1NDE,12,40,19612,245,16,29,0.5517241379310345,16,63.37931034482759,114.875,1838,12471.068965517241,22603.8125,1
MzE2MTU1NDg,10,40,6486,40,18,31,0.5806451612903226,18,48.903225806451616,84.22222222222223,1516,6700.322580645161,11539.444444444445,1
MzE2MTU1NDk,22,38,15042,102,2,17,0.11764705882352941,2,18.41176470588235,156.5,313,2919.0,24811.5,1
MzE2MTU1NTE,10,40,7216,40,21,31,0.6774193548387096,21,45.41935483870968,67.04761904761905,1408,8157.451612903225,12041.952380952382,1
MzE2MTU1NTI,1,40,7010,50,17,40,0.425,17,25.6,60.23529411764706,1024,3486.575,8203.70588235294,1
MzE2MTU1NjY,40,40,13095,12,1,1,1.0,1,12.0,12.0,12,13095.0,13095.0,1
MzE2MTU1Njg,1,39,6722,35,12,39,0.3076923076923077,12,6.82051282051282,22.166666666666668,266,1297.5897435897436,4217.166666666667,1
MzE2MTU1NzA,40,40,1520,14,1,1,1.0,1,14.0,14.0,14,1520.0,1520.0,1
MzE2MTU1NzI,21,38,25947,99,6,18,0.3333333333333333,6,59.05555555555556,177.16666666666666,1063,16842.944444444445,50528.833333333336,1
MzE2MTU1Nzc,14,21,1067,6,4,8,0.5,4,4.125,8.25,33,755.375,1510.75,1
MzE2MTU1ODE,33,33,16045,101,1,1,1.0,1,101.0,101.0,101,16045.0,16045.0,1
MzE2MTU1ODI,11,40,22853,332,13,30,0.43333333333333335,13,129.36666666666667,298.53846153846155,3881,9689.833333333334,22361.153846153848,1
MzE2MTU1ODM,26,39,549,2,3,14,0.21428571428571427,3,8.571428571428571,40.0,120,2374.3571428571427,11080.333333333334,1
MzE2MTU1ODU,11,39,3403,15,8,29,0.27586206896551724,8,19.82758620689655,71.875,575,2799.8275862068967,10149.375,1
MzE2MTU1ODk,0,38,3625,6,31,39,0.7948717948717948,31,284.35897435897436,357.741935483871,11090,37612.769230769234,47319.290322580644,1
MzE2MTU1OTM,0,39,14707,41,28,40,0.7,28,327.4,467.7142857142857,13096,51672.525,73817.89285714286,1
MzE2MTU1OTc,1,39,5246,28,20,39,0.5128205128205128,20,24.358974358974358,47.5,950,3814.6153846153848,7438.5,1
MzE2MTU1OTg,10,33,8163,89,2,24,0.08333333333333333,2,16.333333333333332,196.0,392,1468.2916666666667,17619.5,1
MzE2MTU1OTk,0,39,7427,12,28,40,0.7,28,51.225,73.17857142857143,2049,14496.175,20708.821428571428,1
MzE2MTU2MDM,1,39,20795,140,16,39,0.41025641025641024,16,59.35897435897436,144.6875,2315,7467.358974358975,18201.6875,1
MzE2MTU2NDM,30,39,501,1,3,10,0.3,3,2.3,7.666666666666667,23,1436.4,4788.0,1
MzE2MTU2NDU,0,39,31955,309,31,40,0.775,31,170.075,219.4516129032258,6803,22325.525,28807.129032258064,0
MzE2MTU2NDY,0,38,10444,107,22,39,0.5641025641025641,22,61.48717948717949,109.0,2398,6006.871794871795,10648.545454545454,0
MzE2MTU2NDc,39,39,15600,22,1,1,1.0,1,22.0,22.0,22,15600.0,15600.0,1
MzE2MTU2NDg,23,38,559,5,8,16,0.5,8,22.4375,44.875,359,2574.125,5148.25,1
MzE2MTU2NTA,0,39,1654,10,17,40,0.425,17,10.5,24.705882352941178,420,4019.725,9458.176470588236,1
MzE2MTU2NTM,0,38,1536,10,18,39,0.46153846153846156,18,31.128205128205128,67.44444444444444,1214,4403.948717948718,9541.888888888889,1
MzE2MTU2NTk,6,29,5981,49,12,24,0.5,12,58.666666666666664,117.33333333333333,1408,6993.458333333333,13986.916666666666,1
MzE2MTU2NjE,24,38,29900,100,2,15,0.13333333333333333,2,7.733333333333333,58.0,116,2408.4666666666667,18063.5,1
MzE2MTU2NjI,26,38,18800,76,6,13,0.46153846153846156,6,17.46153846153846,37.833333333333336,227,4335.153846153846,9392.833333333334,1
MzE2MTU2NjM,0,38,12175,48,23,39,0.5897435897435898,23,25.53846153846154,43.30434782608695,996,4800.307692307692,8139.652173913043,0
MzE2MTU2Njg,39,39,28755,200,1,1,1.0,1,200.0,200.0,200,28755.0,28755.0,1
MzE2MTU2Njk,0,39,31854,190,26,40,0.65,26,215.65,331.7692307692308,8626,28611.1,44017.07692307692,0
MzE2MTU2NzA,0,38,42144,102,15,39,0.38461538461538464,15,46.76923076923077,121.6,1824,11095.923076923076,28849.4,1
MzE2MTU2NzE,27,39,129822,180,2,13,0.15384615384615385,2,14.23076923076923,92.5,185,10266.384615384615,66731.5,1
MzE2MTU2NzI,4,39,39580,30,29,36,0.8055555555555556,29,71.05555555555556,88.20689655172414,2558,82600.44444444444,102538.4827586207,1
MzE2MTU2Nzg,4,38,5402,35,18,35,0.5142857142857142,18,25.82857142857143,50.22222222222222,904,3982.657142857143,7744.055555555556,1
MzE2MTU2Nzk,0,28,7849,55,14,29,0.4827586206896552,14,43.275862068965516,89.64285714285714,1255,5160.827586206897,10690.285714285714,1
MzE2MTU2ODE,21,39,11210,50,3,19,0.15789473684210525,3,7.0,44.333333333333336,133,1638.6842105263158,10378.333333333334,1
MzE2MTU2ODI,31,39,67052,251,3,9,0.3333333333333333,3,69.22222222222223,207.66666666666666,623,18353.777777777777,55061.333333333336,1
MzE2MTU2ODQ,21,39,96533,114,4,19,0.21052631578947367,4,28.42105263157895,135.0,540,16129.315789473685,76614.25,1
MzE2MTU2ODU,9,37,32581,218,22,29,0.7586206896551724,22,93.3103448275862,123.0,2706,13862.448275862069,18273.227272727272,1
MzE2MTU2OTU,0,38,2724,20,18,39,0.46153846153846156,18,20.974358974358974,45.44444444444444,818,2993.8205128205127,6486.611111111111,1
MzE2MTU2OTc,38,38,18560,97,1,1,1.0,1,97.0,97.0,97,18560.0,18560.0,1
MzE2MTU3MTU,2,38,3573,30,4,37,0.10810810810810811,4,8.675675675675675,80.25,321,1316.2432432432433,12175.25,1
MzE2MTU3MTY,37,39,8727,56,2,3,0.6666666666666666,2,42.0,63.0,126,6488.0,9732.0,1
MzE2MTU3MTc,25,38,1593,15,6,14,0.42857142857142855,6,117.78571428571429,274.8333333333333,1649,52664.57142857143,122884.0,1
MzE2MTU3MTg,19,39,22533,15,6,21,0.2857142857142857,6,3.142857142857143,11.0,66,3071.095238095238,10748.833333333334,1
MzE2MTU3MTk,39,39,45515,101,1,1,1.0,1,101.0,101.0,101,45515.0,45515.0,1
MzE2MTU3MjE,29,39,927,5,3,11,0.2727272727272727,3,15.909090909090908,58.333333333333336,175,2931.0,10747.0,1
MzE2MTU3MjI,39,39,21419,49,1,1,1.0,1,49.0,49.0,49,21419.0,21419.0,1
MzE2MTU3MjY,19,38,15218,50,8,20,0.4,8,10.6,26.5,212,3176.35,7940.875,1
MzE2MTU3Mjk,31,38,4586,26,5,8,0.625,5,12.625,20.2,101,2221.875,3555.0,1
MzE2MTU3MzA,0,33,37379,261,30,34,0.8823529411764706,30,119.17647058823529,135.06666666666666,4052,17861.41176470588,20242.933333333334,0
MzE2MTU3MzE,30,38,24225,200,2,9,0.2222222222222222,2,42.77777777777778,192.5,385,5721.666666666667,25747.5,1
MzE2MTU3MzQ,8,39,10225,100,11,32,0.34375,11,23.125,67.27272727272727,740,2356.65625,6855.727272727273,1
MzE2MTU3MzU,37,38,9757,22,2,2,1.0,2,16.0,16.0,32,7093.5,7093.5,1
MzE2MTU3MzY,25,39,11521,45,4,15,0.26666666666666666,4,6.8,25.5,102,1853.4,6950.25,1
MzE2MTU3Mzg,2,38,6866,20,12,37,0.32432432432432434,12,7.405405405405405,22.833333333333332,274,2499.2702702702704,7706.083333333333,0
MzE2MTU3NDI,10,37,612,3,10,28,0.35714285714285715,10,56.82142857142857,159.1,1591,15828.785714285714,44320.6,1
MzE2MTU3NDQ,1,37,8783,81,20,37,0.5405405405405406,20,59.75675675675676,110.55,2211,6454.351351351352,11940.55,0
MzE2MTU3NDU,21,32,8056,99,6,12,0.5,6,62.25,124.5,747,5119.0,10238.0,1
MzE2MTU3NDg,11,37,10522,102,20,27,0.7407407407407407,20,96.77777777777777,130.65,2613,10113.25925925926,13652.9,1
MzE2MTU3NTA,29,38,356,3,2,10,0.2,2,0.7,3.5,7,81.4,407.0,1
MzE2MTU3NTE,23,33,3293,20,6,11,0.5454545454545454,6,22.545454545454547,41.333333333333336,248,3404.2727272727275,6241.166666666667,1
MzE2MTU3NTM,27,37,493043,140,6,11,0.5454545454545454,6,32.09090909090909,58.833333333333336,353,113320.90909090909,207755.0,1
MzE2MTU3NTU,2,38,22957,155,18,37,0.4864864864864865,18,45.432432432432435,93.38888888888889,1681,6323.459459459459,12998.222222222223,0
MzE2MTU3NTg,20,38,22131,201,7,19,0.3684210526315789,7,290.2105263157895,787.7142857142857,5514,37991.78947368421,103120.57142857143,1
MzE2MTU3NjM,4,37,1782,10,11,34,0.3235294117647059,11,8.264705882352942,25.545454545454547,281,1456.5588235294117,4502.090909090909,1
